stt,category,title,content,link,label
671,VNExpress,Sét đánh trúng cổng trường học - Báo VnExpress,"Sét đánh trúng điểm trường Phú Quý, Trường Tiểu học số 2 Bình Châu, làm nứt cổng, hư nhiều bóng đèn và đường dây điện, sáng 20/10. Khoảng 7h20, sét đánh trúng khu vực cổng trường làm rơi bóng đèn, hư hỏng chui đèn và đường dây điện dài hơn 10 m. Trụ cổng bên phải bị nứt, gạch rơi ra ngoài. Thời điểm này, giáo viên và học sinh đã vào lớp, không ai bị thương. Trụ cổng trường bị sét đánh hư hỏng, bóng đèn (bên trái) rơi vỡ. Ảnh:  Tại lớp 5A, do ảnh hưởng của sét, ba bóng đèn tuýp dài 1,2 m bị cháy. Nhà trường đã khắc phục tạm thời để việc dạy học diễn ra bình thường. Ông Nguyễn Thanh Long, Hiệu trưởng Trường Tiểu học số 2 Bình Châu, cho biết điểm trường có 95 học sinh và giáo viên. Ban Giám hiệu đã báo cáo lên các cơ quan chức năng để xem xét, hỗ trợ sửa chữa. Theo Trung Tâm Dự báo Khí tượng Thủy Văn Quốc gia, ảnh hưởng bão Fengsheng (Thần Gió), từ Quảng Trị đến Quảng Ngãi mưa lớn kéo dài trong 6 ngày tới. Trong mưa có giông sét, gây lũ báo động ba, sạt lở ở nhiều nơi.",https://vnexpress.net/set-danh-trung-cong-truong-hoc-4953484.html,1
672,VNExpress,Hai Thứ trưởng Quốc phòng được kéo dài thời gian giữ chức vụ - Báo VnExpress,"Ngày 20/10, Thủ tướng quyết định kéo dài thời gian giữ chức Thứ trưởng Quốc phòng đối với thượng tướng Võ Minh Lương và thượng tướng Lê Huy Vịnh. Quyết định có hiệu lực từ ngày 24/10/2025. Theo Luật Sĩ quan Quân đội nhân dân Việt Nam, tuổi phục vụ cao nhất của sĩ quan cấp tướng được quy định theo cấp bậc: đại tướng 65 tuổi, thượng tướng hoặc đô đốc hải quân 63 tuổi, trung tướng hoặc phó đô đốc 61 tuổi, thiếu tướng hoặc chuẩn đô đốc 60 tuổi. Trường hợp cần thiết, sĩ quan có thể được kéo dài thời gian phục vụ tại ngũ nhưng không quá 5 năm so với tuổi phục vụ cao nhất theo cấp bậc quân hàm. Thượng tướng Võ Minh Lương. Ảnh:  Thượng tướng Võ Minh Lương sinh ngày 16/5/1963 (62 tuổi 5 tháng), quê Quảng Trị, Ủy viên Trung ương Đảng khóa 12, 13, trình độ cử nhân quân sự. Ông từng là Tư lệnh Quân khu 7 trước khi được bổ nhiệm làm Thứ trưởng Quốc phòng tháng 10/2020. Thượng tướng Lê Huy Vịnh sinh ngày 9/1/1961 (64 tuổi 9 tháng), quê Hà Nội, Ủy viên Trung ương Đảng khóa 12, 13, trình độ tiến sĩ qu",https://vnexpress.net/hai-thu-truong-quoc-phong-duoc-keo-dai-thoi-gian-giu-chuc-vu-4953498.html,1
673,VNExpress,Đắp đê cứu lúa ở Đồng Tháp Mười mùa lũ - Báo VnExpress,"Lũ liên tục dâng cao, người dân Đồng Tháp Mười lập các đội túc trực ngày đêm, kịp thời gia cố những đoạn đê vỡ, bảo vệ hàng nghìn ha lúa. Nông dân ấp Vĩnh Bửu, xã Vĩnh Châu (thuộc huyện Tân Hưng, Long An cũ, nay thuộc Tây Ninh) đội mưa, dùng đèn pin kiểm tra các đoạn đê yếu. Mỗi đêm, họ thay phiên tuần tra bằng vỏ lãi (một loại thuyền máy) để kịp phát hiện sự cố và điều xáng ứng cứu. Hơn một tuần qua, mưa lũ từ thượng nguồn kết hợp triều cường và mưa tại chỗ, nước ở vùng Đồng Tháp Mười dâng cao mỗi ngày. Tại các xã thượng nguồn, mực lũ cao hơn cùng kỳ năm ngoái 0,2-0,7 m. Những ngày tới, lũ tiếp tục đổ về, đạt đỉnh trên 2,8 m vào ngày 23-24/10. Nông dân ấp Vĩnh Bửu, xã Vĩnh Châu (thuộc huyện Tân Hưng, Long An cũ, nay thuộc Tây Ninh) đội mưa, dùng đèn pin kiểm tra các đoạn đê yếu. Mỗi đêm, họ thay phiên tuần tra bằng vỏ lãi (một loại thuyền máy) để kịp phát hiện sự cố và điều xáng ứng cứu. Hơn một tuần qua, mưa lũ từ thượng nguồn kết hợp triều cường và mưa tại chỗ, nước ở vùng Đồng Tháp",https://vnexpress.net/dap-de-cuu-lua-o-dong-thap-muoi-mua-lu-4953384.html,1
674,VNExpress,70 km quốc lộ 1 qua Hà Tĩnh sẽ được mở rộng - Báo VnExpress,"Ngành giao thông sẽ mở rộng, nâng cấp khoảng 70 km quốc lộ 1 trên địa bàn Hà Tĩnh từ hai lên bốn làn xe, bề rộng nền đường 20,5-30 m. Nhằm tăng cường an toàn giao thông trên quốc lộ 1 và nâng cấp theo quy hoạch, Cục Đường bộ Việt Nam vừa lập báo cáo nghiên cứu tiền khả thi dự án mở rộng quốc lộ 1 qua Hà Tĩnh, trình Bộ Xây dựng xem xét, phê duyệt. Dự án bao gồm nâng cấp và mở rộng ba đoạn quốc lộ 1 qua Hà Tĩnh để đạt tiêu chuẩn đường cấp III, quy mô bốn làn xe, tổng chiều dài khoảng 70 km. Đoạn thứ nhất là tuyến tránh TP Hà Tĩnh (cũ), điểm đầu thuộc xã Thạch Hà, điểm cuối thuộc xã Cẩm Bình, dài khoảng 16 km. Tuyến tránh thị xã Kỳ Anh (cũ) với điểm đầu thuộc xã Kỳ Văn, điểm cuối thuộc phường Hoành Sơn, dài khoảng 28 km. Trạm thu phí Bến Thủy trên quốc lộ 1 bắc qua sông Lam nối Nghệ An - Hà Tĩnh. Ảnh:  Đoạn thứ ba là tuyến qua khu kinh tế Vũng Áng với điểm đầu thuộc xã Kỳ Văn, điểm cuối thuộc phường Hoành Sơn, dài khoảng 25 km. Tổng mức đầu tư sơ bộ dự án 8.020 tỷ đồng, trong đó chi phí b",https://vnexpress.net/70-km-quoc-lo-1-qua-ha-tinh-se-duoc-mo-rong-4953489.html,1
675,VNExpress,Tin bão mới nhất ngày 20/10: Quảng Trị - Đà Nẵng có thể mưa trên 900 mm trong 5 ngày,"Miền Trung sẽ mưa rất lớn, trọng tâm là Quảng Trị, TP Huế, Đà Nẵng với lượng phổ biến 500-700 mm, cục bộ trên 900 mm; Hà Tĩnh, Quảng Trị, Quảng Ngãi 200-400 mm. Trung tâm Dự báo Khí tượng Thủy văn quốc gia cho biết chiều nay, tâm bão cách đặc khu Hoàng Sa khoảng 460 km về phía đông đông bắc, sức gió mạnh nhất 102 km/h, cấp 9-10, giật cấp 12 và đang theo hướng tây tây bắc với tốc độ 20 km/h. Do tương tác với không khí lạnh, bão không tiếp tục chếch lên bắc mà gần như đi ngang theo hướng tây, đến 13h ngày mai cách đặc khu Hoàng Sa khoảng 170 km về phía bắc, sức gió mạnh nhất cấp 11, giật cấp 13. Bão sau đó đổi hướng tây tây nam, đi chậm lại 10-15 km/h và bắt đầu suy yếu. Dự báo hướng đi và vùng ảnh hưởng của bão Fengshen chiều 20/10. Ảnh:  Đến 13h ngày 22/10, bão trên vùng biển tây bắc đặc khu Hoàng Sa, sức gió giảm còn cấp 9, giật cấp 11 và theo hướng tây nam với tốc độ 10 km/h. Những giờ tiếp theo, bão suy yếu thành áp thấp nhiệt đới rồi vào đất liền Đà Nẵng - Quảng Ngãi. Đài Khí tượng",https://vnexpress.net/quang-tri-da-nang-co-the-mua-tren-900-mm-trong-5-ngay-4953582.html,1
676,VNExpress,Cháy căn hộ tầng 27 chung cư ở TP HCM - Báo VnExpress,"Khói lửa bốc ngùn ngụt tại chung cư Rivergate Residence ở phường Khánh Hội nằm cách chợ Bến Thành 1,5 km, hàng trăm cư dân tìm cách thoát thân, chiều 20/10. Hơn 16h, đám cháy bùng lên từ tầng 27 của block A chung cư Rivergate Residence, số 151-155 đường Bến Vân Đồn (quận 4 cũ). Khói lửa trong căn hộ rộng khoảng 70 m2 bốc lên nghi ngút ra bên ngoài cửa sổ, ban công, lan sang các block bên cạnh. Khu vực này dân cư sầm uất, cùng nhiều tòa nhà cao tầng. Khói lửa bốc ngùn ngụt trong căn hộ ở tầng cao nhất tòa nhà. Video:  Block xảy ra cháy có khoảng 200 căn hộ với hơn 400 người sinh sống. Chị Thanh, ở tầng 20, cho biết khi đang trong nhà thì điện tắt. Sau đó hệ thống báo cháy vang lên inh ỏi nên chị bế con nhỏ chạy ra hành lang tìm cách di tản bằng cầu thang bộ cùng với hàng trăm người cùng tòa nhà. Cháy lớn ở tầng trên cùng chung cư, chiều 20/10. Ảnh:  ""Bên trong cầu thang tối nhưng có đèn chỉ dẫn thoát hiểm. Nhiều người hoảng loạn nhưng động viên nhau giữ bình tĩnh để chạy xuống trật tự, ",https://vnexpress.net/chay-can-ho-tang-27-chung-cu-o-tp-hcm-4953645.html,1
677,VNExpress,Tai nạn giao thông cao tốc Vĩnh Hảo - Phan Thiết: Xe tải lật gây ùn tắc cao tốc,"Xe tải chở hàng đông lạnh tông dải phân cách, lật nghiêng trên cao tốc Vĩnh Hảo – Phan Thiết khiến giao thông ùn tắc hơn một giờ, chiều 20/10. Khoảng 15h, ôtô tải thùng chở đông lạnh biển số An Giang chạy hướng Nam - Bắc. Khi đến đoạn qua xã Sông Lũy, xe bất ngờ gặp sự cố, lao vào dải phân cách rồi lật nghiêng giữa đường. Ôtô tải chắn ngang cao tốc Vĩnh Hảo - Phan Thiết, gây ùn tắc kéo dài, chiều 20/10. Ảnh:  Đầu xe nằm trên các khối bêtông bị xô lệch, thùng xe vỡ rách, hàng hóa bên trong văng tung tóe ra mặt đường. Tài xế bị thương nhẹ, tự mở cửa thoát ra ngoài. Sự cố khiến một chiều cao tốc bị phong tỏa, các phương tiện ùn ứ kéo dài khoảng một km. Lực lượng CSGT nhanh chóng có mặt phân luồng, hướng dẫn các xe tạm thời rẽ ra quốc lộ 1 từ nút giao Ma Lâm. Khoảng một giờ sau, xe cứu hộ được điều đến cẩu phương tiện gặp nạn ra khỏi hiện trường. Cơ quan chức năng đang điều tra nguyên nhân vụ việc. Cá, sò,... làm thức ăn chăn nuôi tôm từ thùng xe tải gặp nạn văng tung tóe trên đường. Ảnh: ",https://vnexpress.net/xe-tai-lat-gay-un-tac-cao-toc-vinh-hao-phan-thiet-4953625.html,1
678,VNExpress,Lập đường dây nóng tiếp nhận phản ánh tiêu cực của kiểm toán viên - Báo VnExpress,"Tổng kiểm toán Nhà nước Ngô Văn Tuấn cho biết đường dây nóng có tính năng ghi âm cuộc gọi đã được thiết lập để tiếp nhận phản ánh về hành vi tham nhũng, tiêu cực của kiểm toán viên. Chiều 20/10, báo cáo công tác nhiệm kỳ 2021-2026, ông Tuấn cho biết đường dây nóng hoạt động 24/7, do Thanh tra Kiểm toán Nhà nước trực tiếp quản lý. Đường dây nóng sẽ tiếp nhận mọi phản ánh liên quan đến hoạt động của Kiểm toán Nhà nước, đặc biệt là hành vi vi phạm đạo đức nghề nghiệp, tiêu cực trong quá trình kiểm toán. Theo ông Tuấn, Kiểm toán Nhà nước đã tăng cường kỷ luật, kỷ cương và đạo đức công vụ, kiên quyết phòng, chống tham nhũng, tiêu cực trong thực thi nhiệm vụ. Trong nhiệm kỳ, văn hóa ứng xử, đạo đức nghề nghiệp, lối sống và tinh thần trách nhiệm của kiểm toán viên được giữ vững, đi vào nền nếp. Kiểm toán Nhà nước đã ban hành quy định về việc lấy ý kiến nhận xét, đánh giá của đơn vị được kiểm toán. Theo đó, các đơn vị chủ trì cuộc kiểm toán phải lấy ý kiến của đơn vị được kiểm toán đối với đoà",https://vnexpress.net/lap-duong-day-nong-tiep-nhan-phan-anh-tieu-cuc-cua-kiem-toan-vien-4953642.html,1
679,VNExpress,Thách thức khi đưa người đi làm việc tại Hàn Quốc - Báo VnExpress,"Lao động hết hợp đồng không về nước đúng hạn, về nước khó tìm việc như ý trở thành những thách thức đưa người đi làm việc tại Hàn Quốc. Tại hội nghị  tổ chức ngày 20/10 ở Nghệ An, Bộ Nội vụ cho biết Hàn Quốc vẫn là thị trường trọng điểm thu hút lao động Việt Nam với gần 145.000 lượt người đi làm việc theo Chương trình cấp phép việc làm cho lao động nước ngoài (Chương trình EPS). Mức lương tối thiểu khoảng 40 triệu đồng mỗi tháng. Lao động đăng ký đông, thậm chí một chọi 7 trong kỳ thi tiếng Hàn hồi tháng 5 để lấy suất đi làm việc. Song chương trình cũng gặp nhiều thách thức. Thí sinh xếp hàng chờ đối chiếu thẻ dự thi tiếng Hàn để lấy suất đi làm việc theo Chương trình EPS, tháng 5/2025. Ảnh:  Ông Nguyễn Thanh Phương, Giám đốc Trung tâm dịch vụ Việc làm Quảng Trị, chỉ ra thực tế lao động vi phạm hợp đồng, cư trú bất hợp pháp ở nước ngoài làm ảnh hưởng đến hình ảnh và cơ hội của người đi sau. Thị trường Nhật Bản không chấp nhận lao động bất hợp pháp trong khi một bộ phận chủ sử dụng lao ",https://vnexpress.net/thach-thuc-khi-dua-nguoi-di-lam-viec-tai-han-quoc-4953538.html,1
680,VNExpress,'Quốc hội khóa 15 là nhiệm kỳ đặc biệt trong lịch sử lập pháp' - Báo VnExpress,"Quốc hội khóa 15 có khối lượng lập pháp kỷ lục, giải quyết nhiều vấn đề hệ trọng, nội dung mới, phức tạp, chưa từng có tiền lệ về thể chế, nhân sự, tổ chức bộ máy. Trình bày báo cáo tổng kết nhiệm kỳ (2021-2026) sáng 20/10, Chủ tịch Quốc hội Trần Thanh Mẫn cho biết Quốc hội khóa 15 thực hiện nhiệm vụ trong bối cảnh đất nước và thế giới cùng trải qua nhiều biến động như đại dịch Covid-19, thiên tai, biến đổi khí hậu cực đoan và biến động kinh tế - chính trị quốc tế khó lường. Khối lượng công việc của Quốc hội tăng gấp nhiều lần so với các khóa trước, nhiều vấn đề mới, phức tạp, chưa từng có tiền lệ. Trong hoàn cảnh đó, Quốc hội đã ""điều hành linh hoạt, bám sát thực tiễn, xử lý kịp thời các vấn đề phát sinh, bảo đảm bộ máy Nhà nước hoạt động liên tục"". Chủ tịch Quốc hội Trần Thanh Mẫn phát biểu sáng 20/10. Ảnh:  Ngay trong cao điểm dịch Covid-19, Quốc hội tổ chức kỳ họp bất thường vào đầu năm 2022 để thông qua Chương trình phục hồi và phát triển kinh tế - xã hội trị giá 350.000 tỷ đồng; ",https://vnexpress.net/quoc-hoi-khoa-15-la-nhiem-ky-dac-biet-trong-lich-su-lap-phap-4953436.html,1
681,VNExpress,Nam công nhân bị đất vùi lấp tử vong khi thi công hố ga - Báo VnExpress,"Quá trình thi công hố ga bên trong công trình bệnh viện ở phường Chánh Hiệp, ông Bùi Văn Quyết, 51 tuổi, bị đất trượt vùi lấp tử vong, chiều 20/10. Khoảng 17h, nhóm công nhân đang làm việc trong hố ga sâu khoảng 2 m tại công trình Bệnh viện 1.500 giường ở phường Chánh Hiệp (TP Thủ Dầu Một, Bình Dương cũ) thì đất bất ngờ sạt lở, tràn xuống hố. Ông Bùi Văn Quyết, quê Đồng Nai không kịp trèo lên và bị đất cát vùi lấp. ""Đồng nghiệp phía trên cố gắng dùng cuốc xẻng đào cứu bạn nhưng do lượng đất quá lớn nên không thể"", một nhân chứng kể. Hiện trường vụ tai nạn lao động. Ảnh:  Máy múc được điều đến tiếp cận hiện trường nhưng không gian hẹp khiến công tác cứu hộ gặp khó khăn. Khoảng 30 phút sau, ông Quyết được đưa lên khỏi hố song đã tử vong. Tại hiện trường, hố ga không có rào chắn, gia cố taluy. Lúc xảy ra sự cố trời không mưa. Cơ quan chức năng đã yêu cầu tạm dừng thi công công trình. Cảnh sát đang điều tra nguyên nhân vụ việc.",https://vnexpress.net/nam-cong-nhan-bi-dat-vui-lap-tu-vong-khi-thi-cong-ho-ga-4953705.html,1
682,VNExpress,Lạng Sơn có tân chủ tịch tỉnh - Báo VnExpress,"Ông Nguyễn Cảnh Toàn, Phó bí thư Tỉnh ủy Lạng Sơn nhiệm kỳ 2025-2030, được HĐND tỉnh bầu giữ chức Chủ tịch UBND tỉnh nhiệm kỳ 2021-2026. Tại kỳ họp HĐND tỉnh Lạng Sơn chiều 20/10, ông Toàn được bầu giữ chức Chủ tịch UBND tỉnh với 100% đại biểu tham dự tán thành. Ông đảm nhiệm cương vị mới thay ông Hồ Tiến Thiệu nghỉ hưu. Ông Nguyễn Cảnh Toàn phát biểu chiều 20/10. Ảnh:  Ông Nguyễn Cảnh Toàn 49 tuổi, quê Nghệ An; trình độ thạc sĩ Quản trị nguồn nhân lực; thạc sĩ Quản lý hành chính công; cử nhân Luật kinh tế; cử nhân Hành chính công; cử nhân Tài chính - Ngân hàng. Trước khi làm Phó vụ trưởng Tổ chức - Cán bộ (Ban Kinh tế Trung ương), ông Toàn có thời gian dài công tác tại Kiểm toán Nhà nước, từ vị trí chuyên viên đến Phó phòng Tổ chức, Biên chế, Tiền lương rồi du học Australia. Sau nửa năm biệt phái giúp việc Chủ tịch Ủy ban Quản lý vốn nhà nước tại doanh nghiệp, tháng 10/2018, ông Toàn làm Vụ trưởng Tổ chức cán bộ rồi Phó chủ tịch Ủy ban Quản lý vốn nhà nước tại doanh nghiệp. Ông làm Ph",https://vnexpress.net/lang-son-co-tan-chu-tich-tinh-4953719.html,1
